"location","index","date","value"
"Altamira","temp_max_C",2001-03-30,23.87
"Altamira","temp_max_C",2001-03-31,25.74
"Altamira","temp_max_C",2001-04-01,24.98
"Altamira","temp_max_C",2001-04-02,24.85
"Altamira","temp_max_C",2001-04-03,26.82
"Altamira","temp_max_C",2001-04-04,27.07
"Altamira","temp_max_C",2001-04-05,27.26
"Altamira","temp_max_C",2001-04-06,27.26
"Altamira","temp_max_C",2001-04-07,27.46
"Altamira","temp_max_C",2001-04-08,26.46
"Altamira","temp_max_C",2001-04-09,21.71
"Altamira","temp_max_C",2001-04-10,23.8
"Altamira","temp_max_C",2001-04-11,25.34
"Altamira","temp_max_C",2001-04-12,26.01
"Altamira","temp_max_C",2001-04-13,25.06
"Altamira","temp_max_C",2001-04-14,25.32
"Altamira","temp_max_C",2001-04-15,21.31
"Altamira","temp_max_C",2001-04-16,23.24
"Altamira","temp_max_C",2001-04-17,24.65
"Altamira","temp_max_C",2001-04-18,26.63
"Altamira","temp_max_C",2001-04-19,23.26
"Altamira","temp_max_C",2001-04-20,24.44
"Altamira","temp_max_C",2001-04-21,24.91
"Altamira","temp_max_C",2001-04-22,26.6
"Altamira","temp_max_C",2001-04-23,26.55
"Altamira","temp_max_C",2001-04-24,26.16
"Altamira","temp_max_C",2001-04-25,24.26
"Altamira","temp_max_C",2001-04-26,27.28
"Altamira","temp_max_C",2001-04-27,27.08
"Altamira","temp_max_C",2001-04-28,28.02
"Altamira","temp_max_C",2001-04-29,27.32
"Altamira","temp_max_C",2001-04-30,22.5
"Altamira","temp_max_C",2001-05-01,23.44
"Altamira","temp_max_C",2001-05-02,24.89
"Altamira","temp_max_C",2001-05-03,23.59
"Altamira","temp_max_C",2001-05-04,25.03
"Altamira","temp_max_C",2001-05-05,25.76
"Altamira","temp_max_C",2001-05-06,27.19
"Altamira","temp_max_C",2001-05-07,25.16
"Altamira","temp_max_C",2001-05-08,23.21
"Altamira","temp_max_C",2001-05-09,25.19
"Altamira","temp_max_C",2001-05-10,22.17
"Altamira","temp_max_C",2001-05-11,23.73
"Altamira","temp_max_C",2001-05-12,23.94
"Altamira","temp_max_C",2001-05-13,23.17
"Altamira","temp_max_C",2001-05-14,21.25
"Altamira","temp_max_C",2001-05-15,23.9
"Altamira","temp_max_C",2001-05-16,22.45
"Altamira","temp_max_C",2001-05-17,25.88
"Altamira","temp_max_C",2001-05-18,23.64
"Altamira","temp_max_C",2001-05-19,25.08
"Altamira","temp_max_C",2001-05-20,24.26
"Altamira","temp_max_C",2001-05-21,23.84
"Altamira","temp_max_C",2001-05-22,24.66
"Altamira","temp_max_C",2001-05-23,24.73
"Altamira","temp_max_C",2001-05-24,22.44
"Altamira","temp_max_C",2001-05-25,24.07
"Altamira","temp_max_C",2001-05-26,23.99
"Altamira","temp_max_C",2001-05-27,22.47
"Altamira","temp_max_C",2001-05-28,24.17
"Altamira","temp_max_C",2001-05-29,23.08
"Altamira","temp_max_C",2001-05-30,24.41
"Altamira","temp_max_C",2001-05-31,23.18
"Altamira","temp_max_C",2001-06-01,21.9
"Altamira","temp_max_C",2001-06-02,25.07
"Altamira","temp_max_C",2001-06-03,21.82
"Altamira","temp_max_C",2001-06-04,26.11
"Altamira","temp_max_C",2001-06-05,23.1
"Altamira","temp_max_C",2001-06-06,22.99
"Altamira","temp_max_C",2001-06-07,24.31
"Altamira","temp_max_C",2001-06-08,22.2
"Altamira","temp_max_C",2001-06-09,24.56
"Altamira","temp_max_C",2001-06-10,23.14
"Altamira","temp_max_C",2001-06-11,23.77
"Altamira","temp_max_C",2001-06-12,22.6
"Altamira","temp_max_C",2001-06-13,25.19
"Altamira","temp_max_C",2001-06-14,23.03
"Altamira","temp_max_C",2001-06-15,23.29
"Altamira","temp_max_C",2001-06-16,23.29
"Altamira","temp_max_C",2001-06-17,24.43
"Altamira","temp_max_C",2001-06-18,23.7
"Altamira","temp_max_C",2001-06-19,23.29
"Altamira","temp_max_C",2001-06-20,23.98
"Altamira","temp_max_C",2001-06-21,24.37
"Altamira","temp_max_C",2001-06-22,22.35
"Altamira","temp_max_C",2001-06-23,22.6
"Altamira","temp_max_C",2001-06-24,22.34
"Altamira","temp_max_C",2001-06-25,23.89
"Altamira","temp_max_C",2001-06-26,22.8
"Altamira","temp_max_C",2001-06-27,24.88
"Altamira","temp_max_C",2001-06-28,26.17
"Altamira","temp_max_C",2001-06-29,23.97
"Altamira","temp_max_C",2001-06-30,22.1
"Altamira","temp_max_C",2001-07-01,22.98
"Altamira","temp_max_C",2001-07-02,21.43
"Altamira","temp_max_C",2001-07-03,24.89
"Altamira","temp_max_C",2001-07-04,24.59
"Altamira","temp_max_C",2001-07-05,25.62
"Altamira","temp_max_C",2001-07-06,22.87
"Altamira","temp_max_C",2001-07-07,21.37
"Altamira","temp_max_C",2001-07-08,22.07
"Altamira","temp_max_C",2001-07-09,23.27
"Altamira","temp_max_C",2001-07-10,24.11
"Altamira","temp_max_C",2001-07-11,23.03
"Altamira","temp_max_C",2001-07-12,23.65
"Altamira","temp_max_C",2001-07-13,24.6
"Altamira","temp_max_C",2001-07-14,24.34
"Altamira","temp_max_C",2001-07-15,25.38
"Altamira","temp_max_C",2001-07-16,24.8
"Altamira","temp_max_C",2001-07-17,23.85
"Altamira","temp_max_C",2001-07-18,23.2
"Altamira","temp_max_C",2001-07-19,19.69
"Altamira","temp_max_C",2001-07-20,23.54
"Altamira","temp_max_C",2001-07-21,23.8
"Altamira","temp_max_C",2001-07-22,21.78
"Altamira","temp_max_C",2001-07-23,24
"Altamira","temp_max_C",2001-07-24,24.61
"Altamira","temp_max_C",2001-07-25,23.27
"Altamira","temp_max_C",2001-07-26,23.83
"Altamira","temp_max_C",2001-07-27,22.1
"Altamira","temp_max_C",2001-07-28,23.24
"Altamira","temp_max_C",2001-07-29,24.83
"Altamira","temp_max_C",2001-07-30,24.53
"Altamira","temp_max_C",2001-07-31,23.07
"Altamira","temp_max_C",2001-08-01,23.08
"Altamira","temp_max_C",2001-08-02,23.81
"Altamira","temp_max_C",2001-08-03,22.87
"Altamira","temp_max_C",2001-08-04,23.72
"Altamira","temp_max_C",2001-08-05,22.4
"Altamira","temp_max_C",2001-08-06,22.81
"Altamira","temp_max_C",2001-08-07,25.04
"Altamira","temp_max_C",2001-08-08,24.38
"Altamira","temp_max_C",2001-08-09,22.27
"Altamira","temp_max_C",2001-08-10,25.33
"Altamira","temp_max_C",2001-08-11,23.2
"Altamira","temp_max_C",2001-08-12,25.12
"Altamira","temp_max_C",2001-08-13,24.13
"Altamira","temp_max_C",2001-08-14,24.04
"Altamira","temp_max_C",2001-08-15,23.84
"Altamira","temp_max_C",2001-08-16,25.64
"Altamira","temp_max_C",2001-08-17,20.72
"Altamira","temp_max_C",2001-08-18,24.4
"Altamira","temp_max_C",2001-08-19,24.08
"Altamira","temp_max_C",2001-08-20,24.92
"Altamira","temp_max_C",2001-08-21,24.93
"Altamira","temp_max_C",2001-08-22,25.47
"Altamira","temp_max_C",2001-08-23,23.17
"Altamira","temp_max_C",2001-08-24,24.18
"Altamira","temp_max_C",2001-08-25,24.93
"Altamira","temp_max_C",2001-08-26,23.19
"Altamira","temp_max_C",2001-08-27,23.47
"Altamira","temp_max_C",2001-08-28,24.93
"Altamira","temp_max_C",2001-08-29,23.81
"Altamira","temp_max_C",2001-08-30,25.1
"Altamira","temp_max_C",2001-08-31,23.14
"Altamira","temp_max_C",2001-09-01,24.45
"Altamira","temp_max_C",2001-09-02,24.21
"Altamira","temp_max_C",2001-09-03,23.74
"Altamira","temp_max_C",2001-09-04,22.67
"Altamira","temp_max_C",2001-09-05,22.93
"Altamira","temp_max_C",2001-09-06,23.4
"Altamira","temp_max_C",2001-09-07,21.64
"Altamira","temp_max_C",2001-09-08,23.89
"Altamira","temp_max_C",2001-09-09,24.7
"Altamira","temp_max_C",2001-09-10,23.99
"Altamira","temp_max_C",2001-09-11,22.61
"Altamira","temp_max_C",2001-09-12,24.6
"Altamira","temp_max_C",2001-09-13,23.03
"Altamira","temp_max_C",2001-09-14,22.64
"Altamira","temp_max_C",2001-09-15,23.97
"Altamira","temp_max_C",2001-09-16,24.38
"Altamira","temp_max_C",2001-09-17,24.31
"Altamira","temp_max_C",2001-09-18,25.63
"Altamira","temp_max_C",2001-09-19,21.44
"Altamira","temp_max_C",2001-09-20,21.95
"Altamira","temp_max_C",2001-09-21,23.1
"Altamira","temp_max_C",2001-09-22,24.31
"Altamira","temp_max_C",2001-09-23,23.38
"Altamira","temp_max_C",2001-09-24,22.23
"Altamira","temp_max_C",2001-09-25,21.33
"Altamira","temp_max_C",2001-09-26,25.94
"Altamira","temp_max_C",2001-09-27,23.94
"Altamira","temp_max_C",2001-09-28,23.37
"Altamira","temp_max_C",2001-09-29,22.57
"Altamira","temp_max_C",2001-09-30,21.11
"Altamira","temp_max_C",2001-10-01,24.53
"Altamira","temp_max_C",2001-10-02,24.14
"Altamira","temp_max_C",2001-10-03,25.19
"Altamira","temp_max_C",2001-10-04,23.64
"Altamira","temp_max_C",2001-10-05,24.2
"Altamira","temp_max_C",2001-10-06,22.35
"Altamira","temp_max_C",2001-10-07,24.69
"Altamira","temp_max_C",2001-10-08,22.84
"Altamira","temp_max_C",2001-10-09,23.38
"Altamira","temp_max_C",2001-10-10,24.3
"Altamira","temp_max_C",2001-10-11,24.37
"Altamira","temp_max_C",2001-10-12,23.63
"Altamira","temp_max_C",2001-10-13,23.98
"Altamira","temp_max_C",2001-10-14,24.91
"Altamira","temp_max_C",2001-10-15,23.87
"Altamira","temp_max_C",2001-10-16,24.22
"Altamira","temp_max_C",2001-10-17,23.85
"Altamira","temp_max_C",2001-10-18,25.03
"Altamira","temp_max_C",2001-10-19,22.55
"Altamira","temp_max_C",2001-10-20,24.21
"Altamira","temp_max_C",2001-10-21,22.8
"Altamira","temp_max_C",2001-10-22,23.71
"Altamira","temp_max_C",2001-10-23,23.14
"Altamira","temp_max_C",2001-10-24,22.24
"Altamira","temp_max_C",2001-10-25,24.48
"Altamira","temp_max_C",2001-10-26,23.69
"Altamira","temp_max_C",2001-10-27,24.63
"Altamira","temp_max_C",2001-10-28,23.3
"Altamira","temp_max_C",2001-10-29,24.64
"Altamira","temp_max_C",2001-10-30,21.4
"Altamira","temp_max_C",2001-10-31,24.01
"Altamira","temp_max_C",2001-11-01,19.04
"Altamira","temp_max_C",2001-11-02,19.74
"Altamira","temp_max_C",2001-11-03,22.49
"Altamira","temp_max_C",2001-11-04,24.57
"Altamira","temp_max_C",2001-11-05,20.87
"Altamira","temp_max_C",2001-11-06,22.85
"Altamira","temp_max_C",2001-11-07,23.34
"Altamira","temp_max_C",2001-11-08,19.73
"Altamira","temp_max_C",2001-11-09,23.96
"Altamira","temp_max_C",2001-11-10,23.13
"Altamira","temp_max_C",2001-11-11,22.9
"Altamira","temp_max_C",2001-11-12,23.04
"Altamira","temp_max_C",2001-11-13,23.83
"Altamira","temp_max_C",2001-11-14,22.01
"Altamira","temp_max_C",2001-11-15,22.67
"Altamira","temp_max_C",2001-11-16,22.51
"Altamira","temp_max_C",2001-11-17,22.18
"Altamira","temp_max_C",2001-11-18,24.68
"Altamira","temp_max_C",2001-11-19,24.29
"Altamira","temp_max_C",2001-11-20,23.63
"Altamira","temp_max_C",2001-11-21,23.33
"Altamira","temp_max_C",2001-11-22,23.41
"Altamira","temp_max_C",2001-11-23,23.25
"Altamira","temp_max_C",2001-11-24,19.81
"Altamira","temp_max_C",2001-11-25,22.16
"Altamira","temp_max_C",2001-11-26,22.08
"Altamira","temp_max_C",2001-11-27,22.71
"Altamira","temp_max_C",2001-11-28,20.36
"Altamira","temp_max_C",2001-11-29,22.37
"Altamira","temp_max_C",2001-11-30,23.73
"Altamira","temp_max_C",2001-12-01,21.75
"Altamira","temp_max_C",2001-12-02,23.07
"Altamira","temp_max_C",2001-12-03,24.36
"Altamira","temp_max_C",2001-12-04,24.3
"Altamira","temp_max_C",2001-12-05,24.16
"Altamira","temp_max_C",2001-12-06,23.13
"Altamira","temp_max_C",2001-12-07,25
"Altamira","temp_max_C",2001-12-08,23.95
"Altamira","temp_max_C",2001-12-09,23.39
"Altamira","temp_max_C",2001-12-10,23.2
"Altamira","temp_max_C",2001-12-11,23.46
"Altamira","temp_max_C",2001-12-12,24.46
"Altamira","temp_max_C",2001-12-13,22.05
"Altamira","temp_max_C",2001-12-14,21.85
"Altamira","temp_max_C",2001-12-15,23.71
"Altamira","temp_max_C",2001-12-16,22.48
"Altamira","temp_max_C",2001-12-17,23.36
"Altamira","temp_max_C",2001-12-18,24.65
"Altamira","temp_max_C",2001-12-19,25.76
"Altamira","temp_max_C",2001-12-20,23.78
"Altamira","temp_max_C",2001-12-21,23.69
"Altamira","temp_max_C",2001-12-22,22.88
"Altamira","temp_max_C",2001-12-23,22.9
"Altamira","temp_max_C",2001-12-24,23.31
"Altamira","temp_max_C",2001-12-25,25.77
"Altamira","temp_max_C",2001-12-26,21.49
"Altamira","temp_max_C",2001-12-27,23.84
"Altamira","temp_max_C",2001-12-28,22.72
"Altamira","temp_max_C",2001-12-29,23.45
"Altamira","temp_max_C",2001-12-30,25.06
"Altamira","temp_max_C",2001-12-31,24.25
"Altamira","temp_max_C",2002-01-01,20.86
"Altamira","temp_max_C",2002-01-02,23.45
"Altamira","temp_max_C",2002-01-03,21.9
"Altamira","temp_max_C",2002-01-04,23.67
"Altamira","temp_max_C",2002-01-05,24.45
"Altamira","temp_max_C",2002-01-06,23.81
"Altamira","temp_max_C",2002-01-07,24.78
"Altamira","temp_max_C",2002-01-08,25.62
"Altamira","temp_max_C",2002-01-09,22.58
"Altamira","temp_max_C",2002-01-10,21.35
"Altamira","temp_max_C",2002-01-11,22.89
"Altamira","temp_max_C",2002-01-12,24.36
"Altamira","temp_max_C",2002-01-13,24.92
"Altamira","temp_max_C",2002-01-14,24.52
"Altamira","temp_max_C",2002-01-15,24.73
"Altamira","temp_max_C",2002-01-16,25.64
"Altamira","temp_max_C",2002-01-17,24.35
"Altamira","temp_max_C",2002-01-18,24.28
"Altamira","temp_max_C",2002-01-19,25.39
"Altamira","temp_max_C",2002-01-20,25.64
"Altamira","temp_max_C",2002-01-21,25.3
"Altamira","temp_max_C",2002-01-22,25.77
"Altamira","temp_max_C",2002-01-23,25.67
"Altamira","temp_max_C",2002-01-24,25.61
"Altamira","temp_max_C",2002-01-25,25.8
"Altamira","temp_max_C",2002-01-26,24.75
"Altamira","temp_max_C",2002-01-27,26.95
"Altamira","temp_max_C",2002-01-28,26.34
"Altamira","temp_max_C",2002-01-29,26.92
"Altamira","temp_max_C",2002-01-30,26.01
"Altamira","temp_max_C",2002-01-31,27.21
"Altamira","temp_max_C",2002-02-01,23.54
"Altamira","temp_max_C",2002-02-02,25.54
"Altamira","temp_max_C",2002-02-03,25.94
"Altamira","temp_max_C",2002-02-04,27.77
"Altamira","temp_max_C",2002-02-05,26.41
"Altamira","temp_max_C",2002-02-06,26.21
"Altamira","temp_max_C",2002-02-07,25.97
"Altamira","temp_max_C",2002-02-08,25.12
"Altamira","temp_max_C",2002-02-09,23.59
"Altamira","temp_max_C",2002-02-10,25.98
"Altamira","temp_max_C",2002-02-11,24.98
"Altamira","temp_max_C",2002-02-12,25.8
"Altamira","temp_max_C",2002-02-13,25.3
"Altamira","temp_max_C",2002-02-14,25.36
"Altamira","temp_max_C",2002-02-15,26.35
"Altamira","temp_max_C",2002-02-16,26.92
"Altamira","temp_max_C",2002-02-17,27.26
"Altamira","temp_max_C",2002-02-18,28.02
"Altamira","temp_max_C",2002-02-19,26.92
"Altamira","temp_max_C",2002-02-20,27.7
"Altamira","temp_max_C",2002-02-21,27.15
"Altamira","temp_max_C",2002-02-22,27.62
"Altamira","temp_max_C",2002-02-23,25.82
"Altamira","temp_max_C",2002-02-24,24.39
"Altamira","temp_max_C",2002-02-25,27.04
"Altamira","temp_max_C",2002-02-26,27.07
"Altamira","temp_max_C",2002-02-27,27.4
"Altamira","temp_max_C",2002-02-28,24.99
"Altamira","temp_max_C",2002-03-01,26.62
"Altamira","temp_max_C",2002-03-02,27.41
"Altamira","temp_max_C",2002-03-03,27.23
"Altamira","temp_max_C",2002-03-04,27.72
"Altamira","temp_max_C",2002-03-05,26.69
"Altamira","temp_max_C",2002-03-06,28.49
"Altamira","temp_max_C",2002-03-07,27.36
"Altamira","temp_max_C",2002-03-08,27.82
"Altamira","temp_max_C",2002-03-09,28.16
"Altamira","temp_max_C",2002-03-10,27.79
"Altamira","temp_max_C",2002-03-11,28.25
"Altamira","temp_max_C",2002-03-12,27.29
"Altamira","temp_max_C",2002-03-13,28
"Altamira","temp_max_C",2002-03-14,27.12
"Altamira","temp_max_C",2002-03-15,27.19
"Altamira","temp_max_C",2002-03-16,27.3
"Altamira","temp_max_C",2002-03-17,26.95
"Altamira","temp_max_C",2002-03-18,26.91
"Altamira","temp_max_C",2002-03-19,26.14
"Altamira","temp_max_C",2002-03-20,22.09
"Altamira","temp_max_C",2002-03-21,23.05
"Altamira","temp_max_C",2002-03-22,25.8
"Altamira","temp_max_C",2002-03-23,26.32
"Altamira","temp_max_C",2002-03-24,27.51
"Altamira","temp_max_C",2002-03-25,27.36
"Altamira","temp_max_C",2002-03-26,27.33
"Altamira","temp_max_C",2002-03-27,28.12
"Altamira","temp_max_C",2002-03-28,27.98
"Altamira","temp_max_C",2002-03-29,26.69
"Altamira","temp_max_C",2002-03-30,27.18
"Altamira","temp_max_C",2002-03-31,27.39
"Altamira","temp_max_C",2002-04-01,27.68
"Altamira","temp_max_C",2002-04-02,27.71
"Altamira","temp_max_C",2002-04-03,26.98
"Altamira","temp_max_C",2002-04-04,26.86
"Altamira","temp_max_C",2002-04-05,27.11
"Altamira","temp_max_C",2002-04-06,27.78
"Altamira","temp_max_C",2002-04-07,27.28
"Altamira","temp_max_C",2002-04-08,27.32
"Altamira","temp_max_C",2002-04-09,26.45
"Altamira","temp_max_C",2002-04-10,27.07
"Altamira","temp_max_C",2002-04-11,26.89
"Altamira","temp_max_C",2002-04-12,22.89
"Altamira","temp_max_C",2002-04-13,25.82
"Altamira","temp_max_C",2002-04-14,23.79
"Altamira","temp_max_C",2002-04-15,24.81
"Altamira","temp_max_C",2002-04-16,26.25
"Altamira","temp_max_C",2002-04-17,26.78
"Altamira","temp_max_C",2002-04-18,26.15
"Altamira","temp_max_C",2002-04-19,26.55
"Altamira","temp_max_C",2002-04-20,24.19
"Altamira","temp_max_C",2002-04-21,26.38
"Altamira","temp_max_C",2002-04-22,24.57
"Altamira","temp_max_C",2002-04-23,25.08
"Altamira","temp_max_C",2002-04-24,21.46
"Altamira","temp_max_C",2002-04-25,22.22
"Altamira","temp_max_C",2002-04-26,26.95
"Altamira","temp_max_C",2002-04-27,24.62
"Altamira","temp_max_C",2002-04-28,23.99
"Altamira","temp_max_C",2002-04-29,25.48
"Altamira","temp_max_C",2002-04-30,25.72
"Altamira","temp_max_C",2002-05-01,25.46
"Altamira","temp_max_C",2002-05-02,25.07
"Altamira","temp_max_C",2002-05-03,25.09
"Altamira","temp_max_C",2002-05-04,25.56
"Altamira","temp_max_C",2002-05-05,25.66
"Altamira","temp_max_C",2002-05-06,23.75
"Altamira","temp_max_C",2002-05-07,26.23
"Altamira","temp_max_C",2002-05-08,22.4
"Altamira","temp_max_C",2002-05-09,25.46
"Altamira","temp_max_C",2002-05-10,25.78
"Altamira","temp_max_C",2002-05-11,26.23
"Altamira","temp_max_C",2002-05-12,24.18
"Altamira","temp_max_C",2002-05-13,25.45
"Altamira","temp_max_C",2002-05-14,26.78
"Altamira","temp_max_C",2002-05-15,24.17
"Altamira","temp_max_C",2002-05-16,23.1
"Altamira","temp_max_C",2002-05-17,25.13
"Altamira","temp_max_C",2002-05-18,24.44
"Altamira","temp_max_C",2002-05-19,23.86
"Altamira","temp_max_C",2002-05-20,23.96
"Altamira","temp_max_C",2002-05-21,25.05
"Altamira","temp_max_C",2002-05-22,22.53
"Altamira","temp_max_C",2002-05-23,26.38
"Altamira","temp_max_C",2002-05-24,26.51
"Altamira","temp_max_C",2002-05-25,24.14
"Altamira","temp_max_C",2002-05-26,22.32
"Altamira","temp_max_C",2002-05-27,20.66
"Altamira","temp_max_C",2002-05-28,21.62
"Altamira","temp_max_C",2002-05-29,21.4
"Altamira","temp_max_C",2002-05-30,23.45
"Altamira","temp_max_C",2002-05-31,23.79
"Altamira","temp_max_C",2002-06-01,24.39
"Altamira","temp_max_C",2002-06-02,23.28
"Altamira","temp_max_C",2002-06-03,23.51
"Altamira","temp_max_C",2002-06-04,23.3
"Altamira","temp_max_C",2002-06-05,23.35
"Altamira","temp_max_C",2002-06-06,23.81
"Altamira","temp_max_C",2002-06-07,22.02
"Altamira","temp_max_C",2002-06-08,24.6
"Altamira","temp_max_C",2002-06-09,20.36
"Altamira","temp_max_C",2002-06-10,22.7
"Altamira","temp_max_C",2002-06-11,23.62
"Altamira","temp_max_C",2002-06-12,24.02
"Altamira","temp_max_C",2002-06-13,23.03
"Altamira","temp_max_C",2002-06-14,24.19
"Altamira","temp_max_C",2002-06-15,23.08
"Altamira","temp_max_C",2002-06-16,24.01
"Altamira","temp_max_C",2002-06-17,23.89
"Altamira","temp_max_C",2002-06-18,23.66
"Altamira","temp_max_C",2002-06-19,24.23
"Altamira","temp_max_C",2002-06-20,22.43
"Altamira","temp_max_C",2002-06-21,23.69
"Altamira","temp_max_C",2002-06-22,23.11
"Altamira","temp_max_C",2002-06-23,24.23
"Altamira","temp_max_C",2002-06-24,23.61
"Altamira","temp_max_C",2002-06-25,23.6
"Altamira","temp_max_C",2002-06-26,21.47
"Altamira","temp_max_C",2002-06-27,24.32
"Altamira","temp_max_C",2002-06-28,24.9
"Altamira","temp_max_C",2002-06-29,23.25
"Altamira","temp_max_C",2002-06-30,23.17
"Altamira","temp_max_C",2002-07-01,23.51
"Altamira","temp_max_C",2002-07-02,23.57
"Altamira","temp_max_C",2002-07-03,23.37
"Altamira","temp_max_C",2002-07-04,23.9
"Altamira","temp_max_C",2002-07-05,22.56
"Altamira","temp_max_C",2002-07-06,21.6
"Altamira","temp_max_C",2002-07-07,23.7
"Altamira","temp_max_C",2002-07-08,20.34
"Altamira","temp_max_C",2002-07-09,25.56
"Altamira","temp_max_C",2002-07-10,23.44
"Altamira","temp_max_C",2002-07-11,25.27
"Altamira","temp_max_C",2002-07-12,23.58
"Altamira","temp_max_C",2002-07-13,25.17
"Altamira","temp_max_C",2002-07-14,24.5
"Altamira","temp_max_C",2002-07-15,24.75
"Altamira","temp_max_C",2002-07-16,22.71
"Altamira","temp_max_C",2002-07-17,22.8
"Altamira","temp_max_C",2002-07-18,23.52
"Altamira","temp_max_C",2002-07-19,22.03
"Altamira","temp_max_C",2002-07-20,22.79
"Altamira","temp_max_C",2002-07-21,21.47
"Altamira","temp_max_C",2002-07-22,22.95
"Altamira","temp_max_C",2002-07-23,24.49
"Altamira","temp_max_C",2002-07-24,23.32
"Altamira","temp_max_C",2002-07-25,22.45
"Altamira","temp_max_C",2002-07-26,24.5
"Altamira","temp_max_C",2002-07-27,22.68
"Altamira","temp_max_C",2002-07-28,23.54
"Altamira","temp_max_C",2002-07-29,22.98
"Altamira","temp_max_C",2002-07-30,23.43
"Altamira","temp_max_C",2002-07-31,22.81
"Altamira","temp_max_C",2002-08-01,21.64
"Altamira","temp_max_C",2002-08-02,23.69
"Altamira","temp_max_C",2002-08-03,22.71
"Altamira","temp_max_C",2002-08-04,23.98
"Altamira","temp_max_C",2002-08-05,23.71
"Altamira","temp_max_C",2002-08-06,24.16
"Altamira","temp_max_C",2002-08-07,22.73
"Altamira","temp_max_C",2002-08-08,23.48
"Altamira","temp_max_C",2002-08-09,22.85
"Altamira","temp_max_C",2002-08-10,22.63
"Altamira","temp_max_C",2002-08-11,25.09
"Altamira","temp_max_C",2002-08-12,23.57
"Altamira","temp_max_C",2002-08-13,23.92
"Altamira","temp_max_C",2002-08-14,24.89
"Altamira","temp_max_C",2002-08-15,24.19
"Altamira","temp_max_C",2002-08-16,24.84
"Altamira","temp_max_C",2002-08-17,25.22
"Altamira","temp_max_C",2002-08-18,23.86
"Altamira","temp_max_C",2002-08-19,24.42
"Altamira","temp_max_C",2002-08-20,22.5
"Altamira","temp_max_C",2002-08-21,24.05
"Altamira","temp_max_C",2002-08-22,23.35
"Altamira","temp_max_C",2002-08-23,22.86
"Altamira","temp_max_C",2002-08-24,23.19
"Altamira","temp_max_C",2002-08-25,22.42
"Altamira","temp_max_C",2002-08-26,23.48
"Altamira","temp_max_C",2002-08-27,24.39
"Altamira","temp_max_C",2002-08-28,23.46
"Altamira","temp_max_C",2002-08-29,22.16
"Altamira","temp_max_C",2002-08-30,22.51
